Date,Time,DateTime,Zone,DayOfWeekNumber,DayOfWeek,Hour,Weather,Temperature_C,Rainfall_mm,Ride_Requests,Available_Vehicles,Expected_Demand,Demand_Supply_Gap
2026-03-16,04:00,2026-03-16 04:00:00,Residential North,0,Monday,4,Sunny,31.6,0.0,30,49,31,-18
2026-03-16,04:00,2026-03-16 04:00:00,Residential South,0,Monday,4,Sunny,31.6,0.0,28,32,29,-3
2026-03-16,04:00,2026-03-16 04:00:00,Shopping District,0,Monday,4,Sunny,31.6,0.0,34,45,35,-10
2026-03-16,04:00,2026-03-16 04:00:00,University Area,0,Monday,4,Sunny,31.6,0.0,28,33,29,-4
2026-03-16,04:00,2026-03-16 04:00:00,Industrial Area,0,Monday,4,Sunny,31.6,0.0,29,47,29,-18
2026-03-16,04:00,2026-03-16 04:00:00,Bus Terminal,0,Monday,4,Sunny,31.6,0.0,35,57,35,-22
2026-03-16,05:00,2026-03-16 05:00:00,Central Business District,0,Monday,5,Heavy Rain,27.2,26.4,64,62,71,9
2026-03-16,05:00,2026-03-16 05:00:00,Airport,0,Monday,5,Heavy Rain,27.2,26.4,60,63,64,1
2026-03-16,05:00,2026-03-16 05:00:00,Railway Station,0,Monday,5,Heavy Rain,27.2,26.4,64,78,66,-12
2026-03-16,05:00,2026-03-16 05:00:00,IT Park,0,Monday,5,Heavy Rain,27.2,26.4,66,85,69,-16
2026-03-16,05:00,2026-03-16 05:00:00,Residential North,0,Monday,5,Heavy Rain,27.2,26.4,43,64,45,-19
2026-03-16,05:00,2026-03-16 05:00:00,Residential South,0,Monday,5,Heavy Rain,27.2,26.4,31,34,32,-2
2026-03-16,05:00,2026-03-16 05:00:00,Shopping District,0,Monday,5,Heavy Rain,27.2,26.4,64,59,64,5
2026-03-16,05:00,2026-03-16 05:00:00,University Area,0,Monday,5,Heavy Rain,27.2,26.4,45,36,47,11
2026-03-16,05:00,2026-03-16 05:00:00,Industrial Area,0,Monday,5,Heavy Rain,27.2,26.4,31,52,32,-20
2026-03-16,05:00,2026-03-16 05:00:00,Bus Terminal,0,Monday,5,Heavy Rain,27.2,26.4,63,53,66,13
2026-03-16,06:00,2026-03-16 06:00:00,Central Business District,0,Monday,6,Sunny,32.2,0.0,47,68,48,-20
2026-03-16,06:00,2026-03-16 06:00:00,Airport,0,Monday,6,Sunny,32.2,0.0,45,64,46,-18
2026-03-16,06:00,2026-03-16 06:00:00,Railway Station,0,Monday,6,Sunny,32.2,0.0,57,67,58,-9
2026-03-16,06:00,2026-03-16 06:00:00,IT Park,0,Monday,6,Sunny,32.2,0.0,40,52,43,-9
2026-03-16,06:00,2026-03-16 06:00:00,Residential North,0,Monday,6,Sunny,32.2,0.0,24,13,25,12
2026-03-16,06:00,2026-03-16 06:00:00,Residential South,0,Monday,6,Sunny,32.2,0.0,25,37,26,-11
2026-03-16,06:00,2026-03-16 06:00:00,Shopping District,0,Monday,6,Sunny,32.2,0.0,45,55,46,-9
2026-03-16,06:00,2026-03-16 06:00:00,University Area,0,Monday,6,Sunny,32.2,0.0,35,27,36,9
2026-03-16,06:00,2026-03-16 06:00:00,Industrial Area,0,Monday,6,Sunny,32.2,0.0,31,40,33,-7
2026-03-16,06:00,2026-03-16 06:00:00,Bus Terminal,0,Monday,6,Sunny,32.2,0.0,45,46,48,2
2026-03-16,07:00,2026-03-16 07:00:00,Central Business District,0,Monday,7,Sunny,31.2,0.0,123,114,123,9
2026-03-16,07:00,2026-03-16 07:00:00,Airport,0,Monday,7,Sunny,31.2,0.0,115,121,116,-5
2026-03-16,07:00,2026-03-16 07:00:00,Railway Station,0,Monday,7,Sunny,31.2,0.0,132,131,131,0
2026-03-16,07:00,2026-03-16 07:00:00,IT Park,0,Monday,7,Sunny,31.2,0.0,112,105,116,11
2026-03-16,07:00,2026-03-16 07:00:00,Residential North,0,Monday,7,Sunny,31.2,0.0,58,67,62,-5
2026-03-16,07:00,2026-03-16 07:00:00,Residential South,0,Monday,7,Sunny,31.2,0.0,62,78,63,-15
2026-03-16,07:00,2026-03-16 07:00:00,Shopping District,0,Monday,7,Sunny,31.2,0.0,113,110,120,10
2026-03-16,07:00,2026-03-16 07:00:00,University Area,0,Monday,7,Sunny,31.2,0.0,81,78,87,9
2026-03-16,07:00,2026-03-16 07:00:00,Industrial Area,0,Monday,7,Sunny,31.2,0.0,59,72,59,-13
2026-03-16,07:00,2026-03-16 07:00:00,Bus Terminal,0,Monday,7,Sunny,31.2,0.0,77,84,80,-4
2026-03-16,08:00,2026-03-16 08:00:00,Central Business District,0,Monday,8,Sunny,29.0,0.0,134,154,138,-16
2026-03-16,08:00,2026-03-16 08:00:00,Airport,0,Monday,8,Sunny,29.0,0.0,78,74,81,7
2026-03-16,08:00,2026-03-16 08:00:00,Railway Station,0,Monday,8,Sunny,29.0,0.0,123,98,129,31
2026-03-16,08:00,2026-03-16 08:00:00,IT Park,0,Monday,8,Sunny,29.0,0.0,114,117,124,7
2026-03-16,08:00,2026-03-16 08:00:00,Residential North,0,Monday,8,Sunny,29.0,0.0,75,80,78,-2
2026-03-16,08:00,2026-03-16 08:00:00,Residential South,0,Monday,8,Sunny,29.0,0.0,63,57,65,8
2026-03-16,08:00,2026-03-16 08:00:00,Shopping District,0,Monday,8,Sunny,29.0,0.0,112,116,116,0
2026-03-16,08:00,2026-03-16 08:00:00,University Area,0,Monday,8,Sunny,29.0,0.0,108,116,110,-6
2026-03-16,08:00,2026-03-16 08:00:00,Industrial Area,0,Monday,8,Sunny,29.0,0.0,60,64,61,-3
2026-03-16,08:00,2026-03-16 08:00:00,Bus Terminal,0,Monday,8,Sunny,29.0,0.0,138,128,148,20
2026-03-16,09:00,2026-03-16 09:00:00,Central Business District,0,Monday,9,Cloudy,30.2,0.9,135,127,145,18
2026-03-16,09:00,2026-03-16 09:00:00,Airport,0,Monday,9,Cloudy,30.2,0.9,114,109,112,3
2026-03-16,09:00,2026-03-16 09:00:00,Railway Station,0,Monday,9,Cloudy,30.2,0.9,121,111,127,16
2026-03-16,09:00,2026-03-16 09:00:00,IT Park,0,Monday,9,Cloudy,30.2,0.9,126,133,131,-2
2026-03-16,09:00,2026-03-16 09:00:00,Residential North,0,Monday,9,Cloudy,30.2,0.9,74,100,79,-21
2026-03-16,09:00,2026-03-16 09:00:00,Residential South,0,Monday,9,Cloudy,30.2,0.9,70,87,73,-14
2026-03-16,09:00,2026-03-16 09:00:00,Shopping District,0,Monday,9,Cloudy,30.2,0.9,112,120,114,-6
2026-03-16,09:00,2026-03-16 09:00:00,University Area,0,Monday,9,Cloudy,30.2,0.9,94,80,101,21
2026-03-16,09:00,2026-03-16 09:00:00,Industrial Area,0,Monday,9,Cloudy,30.2,0.9,71,58,74,16
2026-03-16,09:00,2026-03-16 09:00:00,Bus Terminal,0,Monday,9,Cloudy,30.2,0.9,116,107,124,17
2026-03-16,10:00,2026-03-16 10:00:00,Central Business District,0,Monday,10,Cloudy,30.0,0.3,119,128,124,-4
2026-03-16,10:00,2026-03-16 10:00:00,Airport,0,Monday,10,Cloudy,30.0,0.3,75,88,80,-8
2026-03-16,10:00,2026-03-16 10:00:00,Railway Station,0,Monday,10,Cloudy,30.0,0.3,95,90,95,5
2026-03-16,10:00,2026-03-16 10:00:00,IT Park,0,Monday,10,Cloudy,30.0,0.3,104,115,100,-15
2026-03-16,10:00,2026-03-16 10:00:00,Residential North,0,Monday,10,Cloudy,30.0,0.3,39,46,41,-5
2026-03-16,10:00,2026-03-16 10:00:00,Residential South,0,Monday,10,Cloudy,30.0,0.3,44,61,46,-15
2026-03-16,10:00,2026-03-16 10:00:00,Shopping District,0,Monday,10,Cloudy,30.0,0.3,66,82,67,-15
2026-03-16,10:00,2026-03-16 10:00:00,University Area,0,Monday,10,Cloudy,30.0,0.3,60,79,61,-18
2026-03-16,10:00,2026-03-16 10:00:00,Industrial Area,0,Monday,10,Cloudy,30.0,0.3,37,62,39,-23
2026-03-16,10:00,2026-03-16 10:00:00,Bus Terminal,0,Monday,10,Cloudy,30.0,0.3,70,85,71,-14
2026-03-16,11:00,2026-03-16 11:00:00,Central Business District,0,Monday,11,Sunny,31.3,0.0,72,93,73,-20
2026-03-16,11:00,2026-03-16 11:00:00,Airport,0,Monday,11,Sunny,31.3,0.0,66,74,70,-4
2026-03-16,11:00,2026-03-16 11:00:00,Railway Station,0,Monday,11,Sunny,31.3,0.0,91,92,94,2
2026-03-16,11:00,2026-03-16 11:00:00,IT Park,0,Monday,11,Sunny,31.3,0.0,66,71,70,-1
2026-03-16,11:00,2026-03-16 11:00:00,Residential North,0,Monday,11,Sunny,31.3,0.0,50,60,50,-10
2026-03-16,11:00,2026-03-16 11:00:00,Residential South,0,Monday,11,Sunny,31.3,0.0,50,60,51,-9
2026-03-16,11:00,2026-03-16 11:00:00,Shopping District,0,Monday,11,Sunny,31.3,0.0,67,69,71,2
2026-03-16,11:00,2026-03-16 11:00:00,University Area,0,Monday,11,Sunny,31.3,0.0,59,62,58,-4
2026-03-16,11:00,2026-03-16 11:00:00,Industrial Area,0,Monday,11,Sunny,31.3,0.0,44,62,45,-17
2026-03-16,11:00,2026-03-16 11:00:00,Bus Terminal,0,Monday,11,Sunny,31.3,0.0,75,76,75,-1
2026-03-16,12:00,2026-03-16 12:00:00,Central Business District,0,Monday,12,Light Rain,26.2,4.2,105,107,109,2
2026-03-16,12:00,2026-03-16 12:00:00,Airport,0,Monday,12,Light Rain,26.2,4.2,70,86,72,-14
2026-03-16,12:00,2026-03-16 12:00:00,Railway Station,0,Monday,12,Light Rain,26.2,4.2,89,108,87,-21
2026-03-16,12:00,2026-03-16 12:00:00,IT Park,0,Monday,12,Light Rain,26.2,4.2,96,84,97,13
2026-03-16,12:00,2026-03-16 12:00:00,Residential North,0,Monday,12,Light Rain,26.2,4.2,60,69,61,-8
2026-03-16,12:00,2026-03-16 12:00:00,Residential South,0,Monday,12,Light Rain,26.2,4.2,52,57,53,-4
2026-03-16,12:00,2026-03-16 12:00:00,Shopping District,0,Monday,12,Light Rain,26.2,4.2,78,79,82,3
2026-03-16,12:00,2026-03-16 12:00:00,University Area,0,Monday,12,Light Rain,26.2,4.2,59,56,61,5
2026-03-16,12:00,2026-03-16 12:00:00,Industrial Area,0,Monday,12,Light Rain,26.2,4.2,55,60,57,-3
2026-03-16,12:00,2026-03-16 12:00:00,Bus Terminal,0,Monday,12,Light Rain,26.2,4.2,83,88,86,-2
2026-03-16,13:00,2026-03-16 13:00:00,Central Business District,0,Monday,13,Sunny,31.1,0.0,78,76,77,1
2026-03-16,13:00,2026-03-16 13:00:00,Airport,0,Monday,13,Sunny,31.1,0.0,69,83,71,-12
2026-03-16,13:00,2026-03-16 13:00:00,Railway Station,0,Monday,13,Sunny,31.1,0.0,73,77,77,0
2026-03-16,13:00,2026-03-16 13:00:00,IT Park,0,Monday,13,Sunny,31.1,0.0,71,73,74,1
2026-03-16,13:00,2026-03-16 13:00:00,Residential North,0,Monday,13,Sunny,31.1,0.0,45,47,48,1
2026-03-16,13:00,2026-03-16 13:00:00,Residential South,0,Monday,13,Sunny,31.1,0.0,49,56,50,-6
2026-03-16,13:00,2026-03-16 13:00:00,Shopping District,0,Monday,13,Sunny,31.1,0.0,71,69,72,3
2026-03-16,13:00,2026-03-16 13:00:00,University Area,0,Monday,13,Sunny,31.1,0.0,57,55,60,5
2026-03-16,13:00,2026-03-16 13:00:00,Industrial Area,0,Monday,13,Sunny,31.1,0.0,36,60,38,-22
2026-03-16,13:00,2026-03-16 13:00:00,Bus Terminal,0,Monday,13,Sunny,31.1,0.0,67,70,67,-3
2026-03-16,14:00,2026-03-16 14:00:00,Central Business District,0,Monday,14,Sunny,29.4,0.0,95,97,95,-2
2026-03-16,14:00,2026-03-16 14:00:00,Airport,0,Monday,14,Sunny,29.4,0.0,63,74,66,-8
2026-03-16,14:00,2026-03-16 14:00:00,Railway Station,0,Monday,14,Sunny,29.4,0.0,80,99,82,-17
2026-03-16,14:00,2026-03-16 14:00:00,IT Park,0,Monday,14,Sunny,29.4,0.0,90,94,94,0
2026-03-16,14:00,2026-03-16 14:00:00,Residential North,0,Monday,14,Sunny,29.4,0.0,50,52,50,-2
2026-03-16,14:00,2026-03-16 14:00:00,Residential South,0,Monday,14,Sunny,29.4,0.0,41,32,41,9
2026-03-16,14:00,2026-03-16 14:00:00,Shopping District,0,Monday,14,Sunny,29.4,0.0,82,86,83,-3
2026-03-16,14:00,2026-03-16 14:00:00,University Area,0,Monday,14,Sunny,29.4,0.0,42,56,42,-14
2026-03-16,14:00,2026-03-16 14:00:00,Industrial Area,0,Monday,14,Sunny,29.4,0.0,38,40,37,-3
2026-03-16,14:00,2026-03-16 14:00:00,Bus Terminal,0,Monday,14,Sunny,29.4,0.0,80,84,83,-1
2026-03-16,15:00,2026-03-16 15:00:00,Central Business District,0,Monday,15,Light Rain,28.3,7.3,96,97,99,2
2026-03-16,15:00,2026-03-16 15:00:00,Airport,0,Monday,15,Light Rain,28.3,7.3,73,86,74,-12
2026-03-16,15:00,2026-03-16 15:00:00,Railway Station,0,Monday,15,Light Rain,28.3,7.3,84,98,87,-11
2026-03-16,15:00,2026-03-16 15:00:00,IT Park,0,Monday,15,Light Rain,28.3,7.3,70,75,75,0
2026-03-16,15:00,2026-03-16 15:00:00,Residential North,0,Monday,15,Light Rain,28.3,7.3,48,58,48,-10
2026-03-16,15:00,2026-03-16 15:00:00,Residential South,0,Monday,15,Light Rain,28.3,7.3,59,67,62,-5
2026-03-16,15:00,2026-03-16 15:00:00,Shopping District,0,Monday,15,Light Rain,28.3,7.3,83,102,88,-14
2026-03-16,15:00,2026-03-16 15:00:00,University Area,0,Monday,15,Light Rain,28.3,7.3,52,63,53,-10
2026-03-16,15:00,2026-03-16 15:00:00,Industrial Area,0,Monday,15,Light Rain,28.3,7.3,50,48,51,3
2026-03-16,15:00,2026-03-16 15:00:00,Bus Terminal,0,Monday,15,Light Rain,28.3,7.3,68,59,72,13
2026-03-16,16:00,2026-03-16 16:00:00,Central Business District,0,Monday,16,Sunny,28.4,0.0,77,84,84,0
2026-03-16,16:00,2026-03-16 16:00:00,Airport,0,Monday,16,Sunny,28.4,0.0,60,57,63,6
2026-03-16,16:00,2026-03-16 16:00:00,Railway Station,0,Monday,16,Sunny,28.4,0.0,76,79,79,0
2026-03-16,16:00,2026-03-16 16:00:00,IT Park,0,Monday,16,Sunny,28.4,0.0,79,88,86,-2
2026-03-16,16:00,2026-03-16 16:00:00,Residential North,0,Monday,16,Sunny,28.4,0.0,35,38,34,-4
2026-03-16,16:00,2026-03-16 16:00:00,Residential South,0,Monday,16,Sunny,28.4,0.0,44,49,45,-4
2026-03-16,16:00,2026-03-16 16:00:00,Shopping District,0,Monday,16,Sunny,28.4,0.0,66,74,66,-8
2026-03-16,16:00,2026-03-16 16:00:00,University Area,0,Monday,16,Sunny,28.4,0.0,67,63,67,4
2026-03-16,16:00,2026-03-16 16:00:00,Industrial Area,0,Monday,16,Sunny,28.4,0.0,39,59,41,-18
2026-03-16,16:00,2026-03-16 16:00:00,Bus Terminal,0,Monday,16,Sunny,28.4,0.0,74,85,79,-6
2026-03-16,17:00,2026-03-16 17:00:00,Central Business District,0,Monday,17,Sunny,26.8,0.0,141,127,136,9
2026-03-16,17:00,2026-03-16 17:00:00,Airport,0,Monday,17,Sunny,26.8,0.0,105,108,107,-1
2026-03-16,17:00,2026-03-16 17:00:00,Railway Station,0,Monday,17,Sunny,26.8,0.0,137,152,138,-14
2026-03-16,17:00,2026-03-16 17:00:00,IT Park,0,Monday,17,Sunny,26.8,0.0,142,150,140,-10
2026-03-16,17:00,2026-03-16 17:00:00,Residential North,0,Monday,17,Sunny,26.8,0.0,72,61,73,12
2026-03-16,17:00,2026-03-16 17:00:00,Residential South,0,Monday,17,Sunny,26.8,0.0,85,87,85,-2
2026-03-16,17:00,2026-03-16 17:00:00,Shopping District,0,Monday,17,Sunny,26.8,0.0,96,96,97,1
2026-03-16,17:00,2026-03-16 17:00:00,University Area,0,Monday,17,Sunny,26.8,0.0,101,86,102,16
2026-03-16,17:00,2026-03-16 17:00:00,Industrial Area,0,Monday,17,Sunny,26.8,0.0,90,99,92,-7
2026-03-16,17:00,2026-03-16 17:00:00,Bus Terminal,0,Monday,17,Sunny,26.8,0.0,91,102,94,-8
2026-03-16,18:00,2026-03-16 18:00:00,Central Business District,0,Monday,18,Sunny,30.8,0.0,142,126,145,19
2026-03-16,18:00,2026-03-16 18:00:00,Airport,0,Monday,18,Sunny,30.8,0.0,118,128,123,-5
2026-03-16,18:00,2026-03-16 18:00:00,Railway Station,0,Monday,18,Sunny,30.8,0.0,140,130,143,13
2026-03-16,18:00,2026-03-16 18:00:00,IT Park,0,Monday,18,Sunny,30.8,0.0,150,162,156,-6
2026-03-16,18:00,2026-03-16 18:00:00,Residential North,0,Monday,18,Sunny,30.8,0.0,67,77,71,-6
2026-03-16,18:00,2026-03-16 18:00:00,Residential South,0,Monday,18,Sunny,30.8,0.0,68,68,72,4
2026-03-16,18:00,2026-03-16 18:00:00,Shopping District,0,Monday,18,Sunny,30.8,0.0,150,160,154,-6
2026-03-16,18:00,2026-03-16 18:00:00,University Area,0,Monday,18,Sunny,30.8,0.0,74,76,78,2
2026-03-16,18:00,2026-03-16 18:00:00,Industrial Area,0,Monday,18,Sunny,30.8,0.0,72,57,74,17
2026-03-16,18:00,2026-03-16 18:00:00,Bus Terminal,0,Monday,18,Sunny,30.8,0.0,139,146,140,-6
2026-03-16,19:00,2026-03-16 19:00:00,Central Business District,0,Monday,19,Sunny,29.1,0.0,141,128,143,15
2026-03-16,19:00,2026-03-16 19:00:00,Airport,0,Monday,19,Sunny,29.1,0.0,113,115,118,3
2026-03-16,19:00,2026-03-16 19:00:00,Railway Station,0,Monday,19,Sunny,29.1,0.0,164,154,168,14
2026-03-16,19:00,2026-03-16 19:00:00,IT Park,0,Monday,19,Sunny,29.1,0.0,143,150,148,-2
2026-03-16,19:00,2026-03-16 19:00:00,Residential North,0,Monday,19,Sunny,29.1,0.0,89,91,91,0
2026-03-16,19:00,2026-03-16 19:00:00,Residential South,0,Monday,19,Sunny,29.1,0.0,80,79,82,3
2026-03-16,19:00,2026-03-16 19:00:00,Shopping District,0,Monday,19,Sunny,29.1,0.0,186,191,199,8
2026-03-16,19:00,2026-03-16 19:00:00,University Area,0,Monday,19,Sunny,29.1,0.0,80,81,83,2
2026-03-16,19:00,2026-03-16 19:00:00,Industrial Area,0,Monday,19,Sunny,29.1,0.0,82,69,83,14
2026-03-16,19:00,2026-03-16 19:00:00,Bus Terminal,0,Monday,19,Sunny,29.1,0.0,65,74,65,-9
2026-03-16,20:00,2026-03-16 20:00:00,Central Business District,0,Monday,20,Sunny,31.3,0.0,135,126,140,14
2026-03-16,20:00,2026-03-16 20:00:00,Airport,0,Monday,20,Sunny,31.3,0.0,107,109,112,3
2026-03-16,20:00,2026-03-16 20:00:00,Railway Station,0,Monday,20,Sunny,31.3,0.0,127,118,133,15
2026-03-16,20:00,2026-03-16 20:00:00,IT Park,0,Monday,20,Sunny,31.3,0.0,143,135,147,12
2026-03-16,20:00,2026-03-16 20:00:00,Residential North,0,Monday,20,Sunny,31.3,0.0,83,95,83,-12
2026-03-16,20:00,2026-03-16 20:00:00,Residential South,0,Monday,20,Sunny,31.3,0.0,77,77,79,2
2026-03-16,20:00,2026-03-16 20:00:00,Shopping District,0,Monday,20,Sunny,31.3,0.0,145,119,154,35
2026-03-16,20:00,2026-03-16 20:00:00,University Area,0,Monday,20,Sunny,31.3,0.0,86,98,88,-10
2026-03-16,20:00,2026-03-16 20:00:00,Industrial Area,0,Monday,20,Sunny,31.3,0.0,72,64,69,5
2026-03-16,20:00,2026-03-16 20:00:00,Bus Terminal,0,Monday,20,Sunny,31.3,0.0,131,133,142,9
2026-03-16,21:00,2026-03-16 21:00:00,Central Business District,0,Monday,21,Cloudy,25.3,0.9,98,111,101,-10
2026-03-16,21:00,2026-03-16 21:00:00,Airport,0,Monday,21,Cloudy,25.3,0.9,86,110,85,-25
2026-03-16,21:00,2026-03-16 21:00:00,Railway Station,0,Monday,21,Cloudy,25.3,0.9,77,70,82,12
2026-03-16,21:00,2026-03-16 21:00:00,IT Park,0,Monday,21,Cloudy,25.3,0.9,89,95,92,-3
2026-03-16,21:00,2026-03-16 21:00:00,Residential North,0,Monday,21,Cloudy,25.3,0.9,55,81,58,-23
2026-03-16,21:00,2026-03-16 21:00:00,Residential South,0,Monday,21,Cloudy,25.3,0.9,45,47,47,0
2026-03-16,21:00,2026-03-16 21:00:00,Shopping District,0,Monday,21,Cloudy,25.3,0.9,97,97,99,2
2026-03-16,21:00,2026-03-16 21:00:00,University Area,0,Monday,21,Cloudy,25.3,0.9,61,45,64,19
2026-03-16,21:00,2026-03-16 21:00:00,Industrial Area,0,Monday,21,Cloudy,25.3,0.9,62,71,65,-6
2026-03-16,21:00,2026-03-16 21:00:00,Bus Terminal,0,Monday,21,Cloudy,25.3,0.9,76,86,82,-4
2026-03-16,22:00,2026-03-16 22:00:00,Central Business District,0,Monday,22,Sunny,30.0,0.0,89,92,92,0
2026-03-16,22:00,2026-03-16 22:00:00,Airport,0,Monday,22,Sunny,30.0,0.0,85,103,86,-17
2026-03-16,22:00,2026-03-16 22:00:00,Railway Station,0,Monday,22,Sunny,30.0,0.0,81,105,85,-20
2026-03-16,22:00,2026-03-16 22:00:00,IT Park,0,Monday,22,Sunny,30.0,0.0,74,81,76,-5
2026-03-16,22:00,2026-03-16 22:00:00,Residential North,0,Monday,22,Sunny,30.0,0.0,50,52,51,-1
2026-03-16,22:00,2026-03-16 22:00:00,Residential South,0,Monday,22,Sunny,30.0,0.0,50,56,51,-5
2026-03-16,22:00,2026-03-16 22:00:00,Shopping District,0,Monday,22,Sunny,30.0,0.0,72,67,74,7
2026-03-16,22:00,2026-03-16 22:00:00,University Area,0,Monday,22,Sunny,30.0,0.0,56,54,56,2
2026-03-16,22:00,2026-03-16 22:00:00,Industrial Area,0,Monday,22,Sunny,30.0,0.0,41,59,42,-17
2026-03-16,22:00,2026-03-16 22:00:00,Bus Terminal,0,Monday,22,Sunny,30.0,0.0,72,76,73,-3
2026-03-16,23:00,2026-03-16 23:00:00,Central Business District,0,Monday,23,Sunny,27.0,0.0,53,65,55,-10
2026-03-16,23:00,2026-03-16 23:00:00,Airport,0,Monday,23,Sunny,27.0,0.0,37,45,39,-6
2026-03-16,23:00,2026-03-16 23:00:00,Railway Station,0,Monday,23,Sunny,27.0,0.0,53,63,55,-8
2026-03-16,23:00,2026-03-16 23:00:00,IT Park,0,Monday,23,Sunny,27.0,0.0,44,49,48,-1
2026-03-16,23:00,2026-03-16 23:00:00,Residential North,0,Monday,23,Sunny,27.0,0.0,33,45,34,-11
2026-03-16,23:00,2026-03-16 23:00:00,Residential South,0,Monday,23,Sunny,27.0,0.0,27,25,28,3
2026-03-16,23:00,2026-03-16 23:00:00,Shopping District,0,Monday,23,Sunny,27.0,0.0,35,55,36,-19
2026-03-16,23:00,2026-03-16 23:00:00,University Area,0,Monday,23,Sunny,27.0,0.0,36,48,39,-9
2026-03-16,23:00,2026-03-16 23:00:00,Industrial Area,0,Monday,23,Sunny,27.0,0.0,20,40,20,-20
2026-03-16,23:00,2026-03-16 23:00:00,Bus Terminal,0,Monday,23,Sunny,27.0,0.0,39,60,38,-22
2026-03-17,00:00,2026-03-17 00:00:00,Central Business District,1,Tuesday,0,Sunny,31.7,0.0,45,55,46,-9
2026-03-17,00:00,2026-03-17 00:00:00,Airport,1,Tuesday,0,Sunny,31.7,0.0,34,42,35,-7
2026-03-17,00:00,2026-03-17 00:00:00,Railway Station,1,Tuesday,0,Sunny,31.7,0.0,39,45,41,-4
2026-03-17,00:00,2026-03-17 00:00:00,IT Park,1,Tuesday,0,Sunny,31.7,0.0,39,48,39,-9
2026-03-17,00:00,2026-03-17 00:00:00,Residential North,1,Tuesday,0,Sunny,31.7,0.0,21,32,22,-10
2026-03-17,00:00,2026-03-17 00:00:00,Residential South,1,Tuesday,0,Sunny,31.7,0.0,26,41,27,-14
2026-03-17,00:00,2026-03-17 00:00:00,Shopping District,1,Tuesday,0,Sunny,31.7,0.0,30,53,31,-22
2026-03-17,00:00,2026-03-17 00:00:00,University Area,1,Tuesday,0,Sunny,31.7,0.0,24,29,25,-4
2026-03-17,00:00,2026-03-17 00:00:00,Industrial Area,1,Tuesday,0,Sunny,31.7,0.0,20,40,20,-20
2026-03-17,00:00,2026-03-17 00:00:00,Bus Terminal,1,Tuesday,0,Sunny,31.7,0.0,29,39,30,-9
2026-03-17,01:00,2026-03-17 01:00:00,Central Business District,1,Tuesday,1,Sunny,29.4,0.0,49,65,51,-14
2026-03-17,01:00,2026-03-17 01:00:00,Airport,1,Tuesday,1,Sunny,29.4,0.0,35,50,36,-14
2026-03-17,01:00,2026-03-17 01:00:00,Railway Station,1,Tuesday,1,Sunny,29.4,0.0,41,48,43,-5
2026-03-17,01:00,2026-03-17 01:00:00,IT Park,1,Tuesday,1,Sunny,29.4,0.0,29,27,30,3
2026-03-17,01:00,2026-03-17 01:00:00,Residential North,1,Tuesday,1,Sunny,29.4,0.0,21,36,21,-15
2026-03-17,01:00,2026-03-17 01:00:00,Residential South,1,Tuesday,1,Sunny,29.4,0.0,30,40,31,-9
2026-03-17,01:00,2026-03-17 01:00:00,Shopping District,1,Tuesday,1,Sunny,29.4,0.0,32,47,32,-15
2026-03-17,01:00,2026-03-17 01:00:00,University Area,1,Tuesday,1,Sunny,29.4,0.0,26,38,27,-11
2026-03-17,01:00,2026-03-17 01:00:00,Industrial Area,1,Tuesday,1,Sunny,29.4,0.0,22,48,23,-25
2026-03-17,01:00,2026-03-17 01:00:00,Bus Terminal,1,Tuesday,1,Sunny,29.4,0.0,32,58,34,-24
2026-03-17,02:00,2026-03-17 02:00:00,Central Business District,1,Tuesday,2,Sunny,29.9,0.0,39,54,40,-14
2026-03-17,02:00,2026-03-17 02:00:00,Airport,1,Tuesday,2,Sunny,29.9,0.0,29,41,29,-12
2026-03-17,02:00,2026-03-17 02:00:00,Railway Station,1,Tuesday,2,Sunny,29.9,0.0,38,53,39,-14
2026-03-17,02:00,2026-03-17 02:00:00,IT Park,1,Tuesday,2,Sunny,29.9,0.0,37,49,39,-10
2026-03-17,02:00,2026-03-17 02:00:00,Residential North,1,Tuesday,2,Sunny,29.9,0.0,22,38,23,-15
2026-03-17,02:00,2026-03-17 02:00:00,Residential South,1,Tuesday,2,Sunny,29.9,0.0,27,32,30,-2
2026-03-17,02:00,2026-03-17 02:00:00,Shopping District,1,Tuesday,2,Sunny,29.9,0.0,27,36,27,-9
2026-03-17,02:00,2026-03-17 02:00:00,University Area,1,Tuesday,2,Sunny,29.9,0.0,24,19,25,6
2026-03-17,02:00,2026-03-17 02:00:00,Industrial Area,1,Tuesday,2,Sunny,29.9,0.0,15,32,15,-17
2026-03-17,02:00,2026-03-17 02:00:00,Bus Terminal,1,Tuesday,2,Sunny,29.9,0.0,38,45,38,-7
2026-03-17,03:00,2026-03-17 03:00:00,Central Business District,1,Tuesday,3,Sunny,33.6,0.0,52,73,54,-19
2026-03-17,03:00,2026-03-17 03:00:00,Airport,1,Tuesday,3,Sunny,33.6,0.0,41,51,41,-10
2026-03-17,03:00,2026-03-17 03:00:00,Railway Station,1,Tuesday,3,Sunny,33.6,0.0,41,57,42,-15
2026-03-17,03:00,2026-03-17 03:00:00,IT Park,1,Tuesday,3,Sunny,33.6,0.0,50,74,51,-23
2026-03-17,03:00,2026-03-17 03:00:00,Residential North,1,Tuesday,3,Sunny,33.6,0.0,21,45,22,-23
2026-03-17,03:00,2026-03-17 03:00:00,Residential South,1,Tuesday,3,Sunny,33.6,0.0,31,51,32,-19
